SiteCode,Species,Length_mm,Wt_g,logW,logL,Date,HUC12Watershed
PK0-CH-W,Fantail Darter,64,2.5,0.397940009,1.806179974,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,59,2.02,0.305351369,1.770852012,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,63,3.37,0.527629901,1.799340549,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,57,1.48,0.170261715,1.755874856,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,73,3.59,0.555094449,1.86332286,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,57,1.76,0.245512668,1.755874856,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,94,8.07,0.906873535,1.973127854,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,78,2.94,0.46834733,1.892094603,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,93,5.93,0.773054693,1.968482949,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,63,2.1,0.322219295,1.799340549,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,90,5.44,0.7355989,1.954242509,6/10/2025,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,60,2.9,0.462397998,1.77815125,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,68,3.8,0.579783597,1.832508913,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,82,5.3,0.72427587,1.913813852,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,60,2.3,0.361727836,1.77815125,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,48,1,0,1.681241237,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,78,4,0.602059991,1.892094603,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,81,4.8,0.681241237,1.908485019,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,50,1.4,0.146128036,1.698970004,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,51,0.8,-0.096910013,1.707570176,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,49,1.1,0.041392685,1.69019608,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,58,2.2,0.342422681,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,44,0.7,-0.15490196,1.643452676,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,42,0.6,-0.22184875,1.62324929,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,75,4.3,0.633468456,1.875061263,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,40,0.6,-0.22184875,1.602059991,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,87,7,0.84509804,1.939519253,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,White Sucker,81,5.1,0.707570176,1.908485019,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,83,6.3,0.799340549,1.919078092,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,56,1.9,0.278753601,1.748188027,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,55,1.5,0.176091259,1.740362689,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,50,1.2,0.079181246,1.698970004,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,43,0.6,-0.22184875,1.633468456,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,55,1.6,0.204119983,1.740362689,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,42,0.6,-0.22184875,1.62324929,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,51,1.2,0.079181246,1.707570176,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,46,0.8,-0.096910013,1.662757832,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,76,4.5,0.653212514,1.880813592,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,86,6.7,0.826074803,1.934498451,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,95,9.5,0.977723605,1.977723605,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,White Sucker,63,2.5,0.397940009,1.799340549,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Green Sunfish,95,14.8,1.170261715,1.977723605,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,68,2.9,0.462397998,1.832508913,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,41,0.5,-0.301029996,1.612783857,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,45,0.8,-0.096910013,1.653212514,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,67,2.3,0.361727836,1.826074803,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,42,0.6,-0.22184875,1.62324929,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,82,5.3,0.72427587,1.913813852,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,55,1.8,0.255272505,1.740362689,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,65,2.5,0.397940009,1.812913357,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,56,1.6,0.204119983,1.748188027,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,61,2.8,0.447158031,1.785329835,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,55,1.6,0.204119983,1.740362689,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,58,1.6,0.204119983,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,58,2.2,0.342422681,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,37,0.5,-0.301029996,1.568201724,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,63,2,0.301029996,1.799340549,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,45,0.7,-0.15490196,1.653212514,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,61,2,0.301029996,1.785329835,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,47,0.8,-0.096910013,1.672097858,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,52,1.3,0.113943352,1.716003344,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,61,2.7,0.431363764,1.785329835,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,66,3.4,0.531478917,1.819543936,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,44,0.7,-0.15490196,1.643452676,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,62,2.1,0.322219295,1.792391689,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,59,1.7,0.230448921,1.770852012,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,59,2.3,0.361727836,1.770852012,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,47,1.1,0.041392685,1.672097858,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,75,4.25,0.62838893,1.875061263,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,55,1.32,0.120573931,1.740362689,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,83,4.52,0.655138435,1.919078092,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,65,2.41,0.382017043,1.812913357,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,61,2.03,0.307496038,1.785329835,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,58,1.74,0.240549248,1.763427994,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,72,3.77,0.57634135,1.857332496,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,61,1.8,0.255272505,1.785329835,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,50,1.07,0.029383778,1.698970004,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,76,3.71,0.56937391,1.880813592,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,65,2.51,0.399673721,1.812913357,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,65,2.24,0.350248018,1.812913357,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,87,7.79,0.891537458,1.939519253,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,57,1.72,0.235528447,1.755874856,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,44,0.78,-0.107905397,1.643452676,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,65,2.24,0.350248018,1.812913357,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,69,1.84,0.264817823,1.838849091,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,65,2.39,0.378397901,1.812913357,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,66,2.56,0.408239965,1.819543936,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,61,2.7,0.431363764,1.785329835,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,94,10.87,1.036229544,1.973127854,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,15,0.04,-1.397940009,1.176091259,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,77,4.11,0.613841822,1.886490725,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,168,50.15,1.700270937,2.225309282,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,63,2.42,0.383815366,1.799340549,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,72,4.84,0.684845362,1.857332496,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,60,1.9,0.278753601,1.77815125,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,62,2.5,0.397940009,1.792391689,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,80,5.5,0.740362689,1.903089987,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,73,4.7,0.672097858,1.86332286,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,72,4.5,0.653212514,1.857332496,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,62,2.6,0.414973348,1.792391689,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,43,0.5,-0.301029996,1.633468456,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,54,1.3,0.113943352,1.73239376,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,58,2.4,0.380211242,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,67,4.2,0.62324929,1.826074803,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,58,1.8,0.255272505,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,49,1.1,0.041392685,1.69019608,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,42,0.4,-0.397940009,1.62324929,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,76,4.1,0.612783857,1.880813592,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,67,3.5,0.544068044,1.826074803,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,57,1.9,0.278753601,1.755874856,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,51,1.3,0.113943352,1.707570176,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,41,0.6,-0.22184875,1.612783857,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,54,1.7,0.230448921,1.73239376,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,60,2.6,0.414973348,1.77815125,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,52,1.3,0.113943352,1.716003344,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,73,3.4,0.531478917,1.86332286,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,44,0.6,-0.22184875,1.643452676,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Green Sunfish,109,20.7,1.315970345,2.037426498,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,35,0.4,-0.397940009,1.544068044,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,69,3.3,0.51851394,1.838849091,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,84,5.3,0.72427587,1.924279286,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,67,3.8,0.579783597,1.826074803,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,36,0.3,-0.522878745,1.556302501,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,54,1.5,0.176091259,1.73239376,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,58,2.1,0.322219295,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,71,4.1,0.612783857,1.851258349,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,50,1.3,0.113943352,1.698970004,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,40,0.6,-0.22184875,1.602059991,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,50,1.2,0.079181246,1.698970004,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,66,2.5,0.397940009,1.819543936,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,66,3,0.477121255,1.819543936,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,51,1.4,0.146128036,1.707570176,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,85,6.2,0.792391689,1.929418926,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,50,1.2,0.079181246,1.698970004,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,53,1.2,0.079181246,1.72427587,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,64,2.7,0.431363764,1.806179974,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,70,4,0.602059991,1.84509804,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,66,3.5,0.544068044,1.819543936,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,36,0.5,-0.301029996,1.556302501,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,60,2.3,0.361727836,1.77815125,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,51,1.2,0.079181246,1.707570176,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,90,7.6,0.880813592,1.954242509,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,54,1.5,0.176091259,1.73239376,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,61,1.7,0.230448921,1.785329835,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,52,1.6,0.204119983,1.716003344,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,55,1.6,0.204119983,1.740362689,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,88,6.5,0.812913357,1.944482672,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,60,2.7,0.431363764,1.77815125,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,92,8.5,0.929418926,1.963787827,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,54,1.3,0.113943352,1.73239376,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,40,0.6,-0.22184875,1.602059991,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,51,1.2,0.079181246,1.707570176,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,White Sucker,83,6.4,0.806179974,1.919078092,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,White Sucker,98,11.7,1.068185862,1.991226076,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,54,1.4,0.146128036,1.73239376,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,46,0.8,-0.096910013,1.662757832,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,66,2.7,0.431363764,1.819543936,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,61,2.3,0.361727836,1.785329835,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,67,3.2,0.505149978,1.826074803,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,55,1.7,0.230448921,1.740362689,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,58,2.1,0.322219295,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,81,5,0.698970004,1.908485019,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,66,3.4,0.531478917,1.819543936,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,55,1.7,0.230448921,1.740362689,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,61,2,0.301029996,1.785329835,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,65,2.6,0.414973348,1.812913357,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,71,4.1,0.612783857,1.851258349,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,49,1.1,0.041392685,1.69019608,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,60,1.82,0.260071388,1.77815125,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,74,3.47,0.540329475,1.86923172,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,51,1.04,0.017033339,1.707570176,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,54,1.36,0.133538908,1.73239376,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,58,1.51,0.178976947,1.763427994,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,78,5.94,0.773786445,1.892094603,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,64,2.19,0.340444115,1.806179974,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,55,2.12,0.326335861,1.740362689,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,63,2.35,0.371067862,1.799340549,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,63,1.84,0.264817823,1.799340549,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,106,10.88,1.036628895,2.025305865,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,106,11.66,1.06669855,2.025305865,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,56,1.89,0.276461804,1.748188027,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,60,2.35,0.371067862,1.77815125,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,62,2.09,0.320146286,1.792391689,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,66,2.6,0.414973348,1.819543936,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,56,1.61,0.206825876,1.748188027,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,129,22.08,1.343999069,2.11058971,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,74,5.68,0.754348336,1.86923172,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,79,6.05,0.781755375,1.897627091,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,34,0.38,-0.420216403,1.531478917,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,68,3.3,0.51851394,1.832508913,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,60,2.5,0.397940009,1.77815125,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,84,6.2,0.792391689,1.924279286,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,49,1.4,0.146128036,1.69019608,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,White Sucker,96,9.4,0.973127854,1.982271233,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,46,0.8,-0.096910013,1.662757832,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,White Sucker,82,6.4,0.806179974,1.913813852,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,56,1.9,0.278753601,1.748188027,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,58,2.4,0.380211242,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,65,3.4,0.531478917,1.812913357,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,70,4.2,0.62324929,1.84509804,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,58,1.8,0.255272505,1.763427994,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,69,3.7,0.568201724,1.838849091,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,86,5.4,0.73239376,1.934498451,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,65,2.3,0.361727836,1.812913357,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,43,0.6,-0.22184875,1.633468456,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,44,0.7,-0.15490196,1.643452676,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Green Sunfish,107,21.2,1.326335861,2.029383778,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,66,2.6,0.414973348,1.819543936,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,42,0.7,-0.15490196,1.62324929,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,White Sucker,72,3.5,0.544068044,1.857332496,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,55,1.9,0.278753601,1.740362689,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,42,0.5,-0.301029996,1.62324929,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,75,3,0.477121255,1.875061263,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,82,5.2,0.716003344,1.913813852,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,44,0.7,-0.15490196,1.643452676,6/13/2023,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,83,6.58,0.818225894,1.919078092,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,74,3.55,0.550228353,1.86923172,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,78,6.6,0.819543936,1.892094603,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,53,1.47,0.167317335,1.72427587,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,59,1.93,0.285557309,1.770852012,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,67,3.76,0.575187845,1.826074803,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,59,2.25,0.352182518,1.770852012,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,69,4.02,0.604226053,1.838849091,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,44,0.56,-0.251811973,1.643452676,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,46,0.86,-0.065501549,1.662757832,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,91,9.12,0.959994838,1.959041392,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Longnose Dace,54,1.4,0.146128036,1.73239376,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,67,3.7,0.568201724,1.826074803,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Central Stoneroller,88,6.9,0.838849091,1.944482672,6/21/2022,020502060504 Plunketts Creek
PK0-CH-W,Sculpin spp.,18,0.09,-1.045757491,1.255272505,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,61,2.32,0.365487985,1.785329835,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Blacknose Dace,52,1.35,0.130333768,1.716003344,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,92,7.21,0.857935265,1.963787827,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Common Shiner,68,2.56,0.408239965,1.832508913,6/18/2024,020502060504 Plunketts Creek
PK0-CH-W,Creek Chub,58,2.14,0.330413773,1.763427994,6/18/2024,020502060504 Plunketts Creek
